id,name,type,description,race,archetype,tcgplayer price,cardmarket price,ebay price,amazon price,coolstuffinc price
39943352,Daidaratant the Ooze Giant,XYZ Pendulum Effect Monster,"[ Pendulum Effect ] 
You can target 1 Xyz Monster you control; attach this card to it as material. You can only use this effect of ""Daidaratant the Ooze Giant"" once per turn.
[ Monster Effect ] 
2 Level 4 monsters
If you can Pendulum Summon Level 4, you can Pendulum Summon this face-up card from your Extra Deck. You can detach 1 material from this card; place this card in your Pendulum Zone, then you can add 1 Pendulum Monster from your GY to the Extra Deck face-up. If this card in the Monster Zone is destroyed by battle or card effect: You can place this card in your Pendulum Zone. You can only use each effect of ""Daidaratant the Ooze Giant"" once per turn.",Zombie,,0.1,0.11,0.0,0.0,3.99
84766279,Daigusto Gulldos,Synchro Monster,"1 Tuner + 1 or more non-Tuner ""Gusto"" monsters
Once per turn: You can shuffle 2 ""Gusto"" monsters from your Graveyard into the Main Deck to target 1 face-up monster your opponent controls; destroy that target.",Psychic,Gusto,0.44,0.37,1.99,1.17,1.99
76937326,Daigusto Laplampilica,Synchro Monster,"1 Tuner + 1+ non-Tuner ""Gusto"" monsters
You can only Special Summon ""Daigusto Laplampilica"" once per turn. If this card is Synchro Summoned: You can Special Summon 1 ""Gusto"" monster from your hand and 1 ""Gusto"" monster from your Deck, but negate their effects, then immediately after this effect resolves, Synchro Summon 1 ""Gusto"" Synchro Monster using only those 2 monsters, also you cannot Special Summon monsters for the rest of this turn, except WIND monsters. Your opponent cannot target other ""Gusto"" Synchro Monsters you control with card effects.",Psychic,Gusto,0.18,0.14,0.99,0.79,0.49
2766877,Daigusto Phoenix,XYZ Monster,"2 Level 2 monsters
Once per turn: You can detach 1 Xyz Material from this card to target 1 face-up WIND monster you control; this turn, it can attack twice during each Battle Phase.",Pyro,Gusto,4.33,6.46,8.49,11.5,9.99
15341821,Dandylion,Effect Monster,"If this card is sent to the Graveyard: Special Summon 2 ""Fluff Tokens"" (Plant-Type/WIND/Level 1/ATK 0/DEF 0) in Defense Position. These Tokens cannot be Tributed for a Tribute Summon during the turn they are Special Summoned.",Plant,,0.83,0.26,3.56,1.92,0.25
23213239,Danger! Disturbance! Disorder!,Spell Card,"When your ""Danger!"" monster is destroyed by battle with an opponent's monster: You can destroy that opponent's monster. You can banish 3 ""Danger!"" Spells/Traps with different names from your GY; destroy all cards on the field, also you cannot Special Summon monsters for the rest of this turn, except ""Danger!"" monsters. You can only use this effect of ""Danger! Disturbance! Disorder!"" once per turn.",Field,Danger!,0.04,0.09,1.5,1.42,0.25
83928661,Danger! Feets of Strength!,Spell Card,"Equip only to a ""Danger!"" monster. It gains 800 ATK/DEF. It cannot be destroyed by card effects. It can make up to 2 attacks on monsters during each Battle Phase.",Equip,Danger!,0.13,0.09,0.99,0.2,0.25
76895648,Dangerous Machine Type-6,Spell Card,"During each of your Standby Phases: Roll a six-sided die and apply the result.
● 1: Discard 1 card.
● 2: Your opponent discards 1 card.
● 3: Draw 1 card.
● 4: Your opponent draws 1 card.
● 5: Destroy 1 monster your opponent controls.
● 6: Destroy this card.",Continuous,,1.39,1.72,3.49,2.54,1.99
34479658,Dark Alligator,Effect Monster,"You can Tribute Summon this card by Tributing 1 Reptile monster. When this card is Tribute Summoned: You can Special Summon ""Alligator Tokens"" (Reptile/DARK/Level 1/ATK 2000/DEF 0), up to the number of Reptile monsters Tributed for this card's Summon. If this Tribute Summoned card is destroyed by battle, or is destroyed by an opponent's card effect while in its owner's Monster Zone: You can add 1 Reptile monster from your Deck to your hand, except ""Dark Alligator"".",Reptile,,0.09,0.08,1.5,2.85,1.49
44341034,Dark Bug,Effect Monster,"When this card is Normal Summoned, select and Special Summon 1 Level 3 Tuner monster from your Graveyard. The effect(s) of that monster is negated.",Insect,,0.21,0.14,2.49,0.9,0.25
12071500,Dark Calling,Spell Card,"Fusion Summon 1 Fusion Monster from your Extra Deck, that must be Special Summoned with ""Dark Fusion"", by banishing the Fusion Materials listed on it from your hand and/or GY. (This is treated as a Fusion Summon with ""Dark Fusion"".)",Normal,,0.11,0.11,0.99,3.89,0.39
73452089,Dark Cavalry,Fusion Monster,"""Dark Magician"" + 1 Warrior monster
Gains 100 ATK for each Spell/Trap on the field and in the GYs. If this card attacks a Defense Position monster, inflict piercing battle damage. When a card or effect is activated that targets a card on the field (Quick Effect): You can discard 1 card; negate the activation, and if you do, destroy it.",Spellcaster,Dark Magician,6.75,4.17,10.95,9.32,6.99
9030160,Dark Contract with the Eternal Darkness,Trap Card,"While you have 2 ""D/D"" cards in your Pendulum Zones, your opponent cannot target monsters on the field with Spell/Trap effects, Tribute them for a Tribute Summon, nor use them as Materials for a Fusion, Synchro, or Xyz Summon. Once per turn, during your Standby Phase: Take 1000 damage.",Continuous,D/D,0.46,1.31,1.99,0.99,2.99
70231910,Dark Core,Spell Card,"Discard 1 card, then target 1 face-up monster on the field; banish that target.",Normal,,0.45,0.23,4.99,0.58,0.79
78053598,Dark Designator,Spell Card,"Declare 1 Monster Card name. If the declared card is in your opponent's Deck, add 1 of that card to your opponent's hand.",Normal,,0.24,0.15,2.49,2.0,0.25
88643579,Dark End Dragon,Synchro Monster,"1 Tuner + 1 or more non-Tuner DARK monsters
Once per turn: You can target 1 monster your opponent controls; this card loses 500 ATK and DEF, and you send that target to the Graveyard.",Dragon,,10.08,12.19,6.45,4.88,4.99
674561,Dark Eruption,Spell Card,Target 1 DARK monster with 1500 or less ATK in your GY; add that target to your hand.,Normal,,0.09,0.06,0.99,0.25,0.25
88685329,Dark Eye Nightmare,Effect Monster,"Once per turn, if this card would be destroyed by battle, you can banish 1 Trap from your GY instead. You can banish up to 3 Traps from your GY; apply this effect, based on the number banished.
● 1: Draw 1 card, then place 1 card from your hand on top of the Deck.
● 2: Draw 1 card.
● 3: Draw 2 cards, then discard 1 card.
You can only use this effect of ""Dark Eye Nightmare"" once per turn.",Fiend,,0.05,0.06,1.6,0.99,0.25
90928333,Dark Factory of Mass Production,Spell Card,Target 2 Normal Monsters in your GY; add them to your hand.,Normal,,0.36,0.11,0.99,1.28,0.25
9064354,Dark Factory of More Production,Trap Card,"You can send 1 monster from your hand or field to the GY; draw 1 card. You can only use this effect of ""Dark Factory of More Production"" once per turn.",Continuous,,0.07,0.07,1.24,0.25,0.25
14536035,Dark Grepher,Effect Monster,You can Special Summon this card (from your hand) by discarding 1 Level 5 or higher DARK monster. Once per turn: You can discard 1 DARK monster; send 1 DARK monster from your Deck to the GY.,Warrior,Grepher,1.61,0.62,2.0,68.49,0.99
75326861,Dark Highlander,Synchro Monster,"1 Fiend-Type Tuner + 1 or more non-Tuner Fiend-Type monsters
Neither player can Synchro Summon. Once per turn: You can target 1 monster your opponent controls that is equipped with an Equip Card; destroy all Equip Cards equipped to that monster, and if you do, inflict 400 damage to your opponent for each card destroyed.",Fiend,,0.18,0.29,1.99,0.25,0.25
53129443,Dark Hole,Spell Card,Destroy all monsters on the field.,Normal,Hole,0.38,0.17,2.94,0.94,0.49
66214679,Dark Horus,Effect Monster,"Once per turn, after resolving a Spell Card that was activated during your opponent's Main Phase: You can target 1 Level 4 DARK monster in your Graveyard; Special Summon that target. This card must be face-up on the field to activate and to resolve this effect.",Dragon,,0.71,1.22,6.69,1.0,0.49
19357125,Dark Hunter,Effect Monster,This card's effect changes depending on the number of DARK monsters in your Graveyard. ● 1 or fewer: This card loses 400 ATK. ● 2 to 4: This card gains 400 ATK. ● 5 or more: You can send this card to the Graveyard to destroy all face-down monsters your opponent controls.,Fiend,,0.44,0.45,2.49,67.36,0.0
5562461,Dark Illusion,Trap Card,"When a Spell/Trap Card, or monster effect, is activated that targets a DARK monster on the field: Negate the activation, and if you do, destroy that card.",Counter,,0.57,0.23,1.7,1.78,0.99
90980792,Dark Jeroid,Effect Monster,If this card is Summoned: Target 1 face-up monster on the field; it loses 800 ATK.,Fiend,Roid,0.39,0.19,1.49,1.32,0.25
111280,Dark Magic Expanded,Spell Card,"Apply these effects in sequence, based on the number of ""Dark Magician"" and/or ""Dark Magician Girl"" on the field and in the GYs.
● 1+: 1 DARK Spellcaster monster on the field gains 1000 ATK until the end of this turn.
● 2+: This turn, your opponent cannot activate cards and effects in response to your Spell/Trap Card or effect activation, also Spells/Traps you control cannot be destroyed by your opponent's card effects.
● 3+: DARK Spellcaster monsters you currently control are unaffected by your opponent's card effects, until the end of this turn.",Quick-Play,Dark Magician,0.47,0.15,1.95,2.72,0.99
70168345,Dark Magic Twin Burst,Spell Card,"Target 1 ""Dark Magician"" you control; it gains ATK equal to the combined ATK of all ""Dark Magician Girl"" currently on the field and in the GYs, until the end of this turn. You can only activate 1 ""Dark Magic Twin Burst"" per turn.",Normal,Dark Magician,1.03,0.27,2.95,3.5,1.49
41721210,Dark Magician the Dragon Knight,Fusion Monster,"""Dark Magician"" + 1 Dragon monster
This card's name becomes ""Dark Magician"" while on the field or in the GY. Your opponent cannot target Spells/Traps you control with card effects, also they cannot be destroyed by your opponent's card effects.",Dragon,Dark Magician,0.93,0.55,3.29,1.29,1.49
31829185,Dark Necrofear,Effect Monster,"Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand) by banishing 3 Fiend monsters from your GY. During the End Phase, if this card is in your GY because it was destroyed in your Monster Zone by an opponent's card and sent there this turn: Target 1 face-up monster your opponent controls; equip this card to that target. While this card is equipped to a monster by this effect, take control of that monster.",Fiend,,0.1,0.08,1.5,0.25,0.25
89558090,Dark Prisoner,Normal Monster,This monster bends light to hide its image from the eyes of opponents.,Fiend,,0.33,0.14,1.4,0.59,0.49
1621413,Dark Requiem Xyz Dragon,XYZ Monster,"3 Level 5 monsters
If this card has ""Dark Rebellion Xyz Dragon"" as material, it gains these effects.
● Once per turn: You can detach 1 material from this card, then target 1 face-up monster your opponent controls; change its ATK to 0, and if you do, this card gains ATK equal to that monster's original ATK.
● When your opponent activates a monster effect (Quick Effect): You can detach 1 material from this card; negate the activation, and if you do, destroy that card, then you can Special Summon 1 Xyz Monster from your GY.",Dragon,,0.25,0.15,15.99,2.14,0.99
85562745,Dark Room of Nightmare,Spell Card,"Each time your opponent takes damage from a card effect, except ""Dark Room of Nightmare"", inflict 300 damage to your opponent.",Continuous,,1.57,0.94,0.99,4.56,1.99
74153887,Dark Scorpion - Meanae the Thorn,Effect Monster,"When this card inflicts Battle Damage to your opponent, you can activate 1 of these effects:
● Add 1 ""Dark Scorpion"" card from your Deck to your hand.
● Target 1 ""Dark Scorpion"" card in your Graveyard; add that target to your hand.",Warrior,Dark Scorpion,0.12,0.02,0.99,0.25,0.25
40933924,Dark Scorpion Burglars,Effect Monster,When this card inflicts Battle Damage to your opponent: Your opponent sends 1 Spell Card from their Deck to the Graveyard.,Warrior,Dark Scorpion,0.23,0.2,9.95,1.39,0.25
11366199,Dark Simorgh,Effect Monster,"While face-up on the field, this card is also WIND-Attribute. You can banish 1 DARK monster and 1 WIND monster from your Graveyard; Special Summon this card from your hand. You can banish 1 DARK monster and 1 WIND monster from your hand; Special Summon this card from your Graveyard. Your opponent cannot Set any cards on the field.",Winged Beast,Simorgh,1.04,0.27,13.5,0.69,0.39
